timestep,intact_bonds,fragment_count,largest_fragment_particles,second_fragment_particles,single_particle_fragments
82000,5959,1,500,0,0
83000,5959,1,500,0,0
84000,5959,1,500,0,0
85000,5959,1,500,0,0
86000,5959,1,500,0,0
87000,5959,1,500,0,0
88000,5959,1,500,0,0
89000,5959,1,500,0,0
90000,5959,1,500,0,0
91000,5959,1,500,0,0
92000,5959,1,500,0,0
93000,5959,1,500,0,0
94000,5959,1,500,0,0
95000,5959,1,500,0,0
96000,5959,1,500,0,0
97000,5959,1,500,0,0
98000,5959,1,500,0,0
99000,5959,1,500,0,0
100000,5959,1,500,0,0
101000,5959,1,500,0,0
102000,5959,1,500,0,0
103000,5959,1,500,0,0
104000,5959,1,500,0,0
105000,5959,1,500,0,0
106000,5959,1,500,0,0
107000,5959,1,500,0,0
108000,5959,1,500,0,0
109000,5959,1,500,0,0
110000,5959,1,500,0,0
111000,5959,1,500,0,0
112000,5959,1,500,0,0
113000,5959,1,500,0,0
114000,5959,1,500,0,0
115000,5959,1,500,0,0
116000,5959,1,500,0,0
117000,5959,1,500,0,0
118000,5959,1,500,0,0
119000,5959,1,500,0,0
120000,5959,1,500,0,0
121000,5959,1,500,0,0
122000,5959,1,500,0,0
123000,5959,1,500,0,0
124000,5959,1,500,0,0
125000,5959,1,500,0,0
126000,5959,1,500,0,0
127000,5959,1,500,0,0
128000,5959,1,500,0,0
129000,5959,1,500,0,0
130000,5959,1,500,0,0
131000,5959,1,500,0,0
132000,5959,1,500,0,0
133000,5959,1,500,0,0
134000,5959,1,500,0,0
135000,5959,1,500,0,0
136000,5959,1,500,0,0
137000,5959,1,500,0,0
138000,5959,1,500,0,0
139000,5959,1,500,0,0
140000,5959,1,500,0,0
141000,5959,1,500,0,0
142000,5959,1,500,0,0
143000,5959,1,500,0,0
144000,5959,1,500,0,0
145000,5959,1,500,0,0
146000,5959,1,500,0,0
147000,5959,1,500,0,0
148000,5959,1,500,0,0
149000,5959,1,500,0,0
150000,5959,1,500,0,0
151000,5959,1,500,0,0
152000,5959,1,500,0,0
153000,5959,1,500,0,0
154000,5959,1,500,0,0
155000,5959,1,500,0,0
156000,5959,1,500,0,0
157000,5959,1,500,0,0
158000,5959,1,500,0,0
159000,5959,1,500,0,0
160000,5959,1,500,0,0
161000,5959,1,500,0,0
162000,5959,1,500,0,0
163000,5959,1,500,0,0
164000,5959,1,500,0,0
165000,5959,1,500,0,0
166000,5959,1,500,0,0
167000,5959,1,500,0,0
168000,5959,1,500,0,0
169000,5959,1,500,0,0
170000,5959,1,500,0,0
171000,5959,1,500,0,0
172000,5959,1,500,0,0
173000,5959,1,500,0,0
174000,5959,1,500,0,0
175000,5959,1,500,0,0
176000,5959,1,500,0,0
177000,5959,1,500,0,0
178000,5959,1,500,0,0
179000,5959,1,500,0,0
180000,5959,1,500,0,0
181000,5959,1,500,0,0
182000,5959,1,500,0,0
183000,5959,1,500,0,0
184000,5959,1,500,0,0
185000,5959,1,500,0,0
186000,5959,1,500,0,0
187000,5959,1,500,0,0
188000,5959,1,500,0,0
189000,5959,1,500,0,0
190000,5959,1,500,0,0
191000,5959,1,500,0,0
192000,5959,1,500,0,0
193000,5959,1,500,0,0
194000,5959,1,500,0,0
195000,5959,1,500,0,0
196000,5959,1,500,0,0
197000,5959,1,500,0,0
198000,5959,1,500,0,0
199000,5959,1,500,0,0
200000,5959,1,500,0,0
201000,5959,1,500,0,0
202000,5959,1,500,0,0
203000,5959,1,500,0,0
204000,5959,1,500,0,0
205000,5959,1,500,0,0
206000,5959,1,500,0,0
207000,5959,1,500,0,0
208000,5959,1,500,0,0
209000,5959,1,500,0,0
210000,5959,1,500,0,0
211000,5958,1,500,0,0
212000,5958,1,500,0,0
213000,5958,1,500,0,0
214000,5957,1,500,0,0
215000,5947,2,499,1,1
216000,5947,2,499,1,1
217000,5947,2,499,1,1
218000,5947,2,499,1,1
219000,5947,2,499,1,1
220000,5947,2,499,1,1
221000,5947,2,499,1,1
222000,5947,2,499,1,1
223000,5947,2,499,1,1
224000,5947,2,499,1,1
225000,5947,2,499,1,1
226000,5947,2,499,1,1
227000,5937,3,498,1,2
228000,5937,3,498,1,2
229000,5936,3,498,1,2
230000,5936,3,498,1,2
231000,5926,4,497,1,3
232000,5926,4,497,1,3
233000,5926,4,497,1,3
234000,5926,4,497,1,3
235000,5926,4,497,1,3
236000,5926,4,497,1,3
237000,5926,4,497,1,3
238000,5926,4,497,1,3
239000,5926,4,497,1,3
240000,5926,4,497,1,3
241000,5926,4,497,1,3
242000,5926,4,497,1,3
243000,5926,4,497,1,3
244000,5926,4,497,1,3
245000,5926,4,497,1,3
246000,5926,4,497,1,3
247000,5926,4,497,1,3
248000,5926,4,497,1,3
249000,5926,4,497,1,3
250000,5926,4,497,1,3
251000,5926,4,497,1,3
252000,5926,4,497,1,3
253000,5926,4,497,1,3
254000,5926,4,497,1,3
255000,5926,4,497,1,3
256000,5926,4,497,1,3
257000,5926,4,497,1,3
258000,5926,4,497,1,3
259000,5926,4,497,1,3
260000,5926,4,497,1,3
261000,5926,4,497,1,3
262000,5926,4,497,1,3
263000,5926,4,497,1,3
264000,5926,4,497,1,3
265000,5926,4,497,1,3
266000,5926,4,497,1,3
267000,5926,4,497,1,3
268000,5925,4,497,1,3
269000,5924,4,497,1,3
270000,5924,4,497,1,3
271000,5924,4,497,1,3
272000,5924,4,497,1,3
273000,5924,4,497,1,3
274000,5924,4,497,1,3
275000,5924,4,497,1,3
276000,5924,4,497,1,3
277000,5911,5,496,1,4
278000,5897,6,495,1,5
279000,5888,7,494,1,6
280000,5888,7,494,1,6
281000,5888,7,494,1,6
282000,5888,7,494,1,6
283000,5888,7,494,1,6
284000,5888,7,494,1,6
285000,5888,7,494,1,6
286000,5888,7,494,1,6
287000,5888,7,494,1,6
288000,5888,7,494,1,6
289000,5888,7,494,1,6
290000,5888,7,494,1,6
291000,5888,7,494,1,6
292000,5888,7,494,1,6
293000,5888,7,494,1,6
294000,5888,7,494,1,6
295000,5888,7,494,1,6
296000,5888,7,494,1,6
297000,5888,7,494,1,6
298000,5888,7,494,1,6
299000,5888,7,494,1,6
300000,5888,7,494,1,6
